Igisenge ibitekerezo byo hejuru byagiye icyo gihe	The roof top ideas went to that point
Abasore bamwe baje kumbwira ubwo busa bwa Illuminati	Some guys came to tell me about the Illuminati
Gushakisha umutekano Ubugingo bwumwe 	Security Seeking One Soul
Ababyeyi be baje kumushyingira undi musore	Her parents later married her
Asoza ikiganiro Umuyobozi Mukuru yasabye abanyamakuru kumenyekanisha iri tegeko	Concluding the discussion the Director General asked the media to introduce the law
afata indege imujyana amerika gusaba Loni ubwigenge bw’u Rwanda.	takes a plane to the United States to demand UN independence for Rwanda.
nkibitangaje ko hari abari kubara amajwi bafashe akaruhuko.	surprisingly some of the counters took a break.
Niba amarira cyangwa kumwenyura Ese umuntu azashuka 	If tears or smiles Will one be deceived
Yavuganye nabo yifashishije ibyo bazi aravuga 	He spoke to them based on what they knew
badukundaga ntakiza badukoreraga ngo tubavuge neza	they loved us and they saved us and they spoke to us
nibyiza cyane kurubyiruko rwoe	it's great for your youth
Imiyoboro ya furo Haje urumuri iburasirazuba	Fuel pipes Light comes to the east
Kandi bansize ubusa nkurupfu. 	And they have left me empty-handed.
Mu kubwiriza ibya Kristo Petero yakuraga ibihamya ibyo yavugaga mu Isezerano rya Kera. 	In preaching the Christ Peter drew evidence from the Old Testament.
Umurima umwe muzawuhinge naho indi ibiri muzayiraze.	You will cultivate one field and reap the other two.
Ubundi buryo bwose bugomba kubamo umushinga 	All other methods must be included in the project
Harya nubwo nahitamo gukoresha ikinyarwanda 	Even though I chose to use Kinyarwanda
uyu mupfakazi yigomwe n’ibyagombaga kumubeshaho	this widow was sacrificed for her livelihood
kwihindura umugore ntabwo bishoboka	becoming a woman is not possible
ku myaka mirongo itandatu y’amavuko 	at the age of sixty
Uyu muvugo uragukangurira kubananeza nabantu	This poem urges you to be kind to people
Akimara kundeba Umugenzi araza Acecetse 	As soon as he looked at me a friend came Silent
Abantu ku nkombe baterwa numuraba	People on the beach are affected by the storm
Imitoma nayo yashoboraga gucurangwa n’inanga	The drums too could be played with harps
ntiba mu nsengero zubatswe n’abantu;	not in man-made churches;
Twimukiye munzu duangamo ibikoreho byoe bitandukanye	We moved into a house with different accessories
Ngo yamuhaye amafaranga ayarenzaho kumukankamira 	The more he gave her the money the more he threatened her
ndetse n’uko tugomba kubungabunga uwo mutungo 	and that we must preserve that property
Kandi yarakuze amanywa n'ijoro 	And he grew up day and night
Uyu muni ntabwo dufite amamodarine	Today we have no dollars
Mu nyuguti za rune rero ku ntoki	So in rune letters by hand
byasize ikizinga mu mateka y’Itorero rya mbere. 	left an island in the history of the early Church.
Kuba anagana uko uruhu rwayo rukoze	The way it goes the way its skin works
Kuki Nositiri yagutse ihumeka iterabwoba 	Why did Nostrius breathe a sigh of relief
azabona ko imbaraga zose n’irari bya kamere itaragizwe nshya burundu	he will see that all the power and lust of nature has not been completely renewed
Erekana ikinyazina nyamubaro muri izi nteruro:	Indicate the real name in the following sentences:
Icumu namacumu yintambarategereza inama	A spear and a spear await me
Rubanguka ati: rubanda rwanjye.	My people he said.
guhanga amaso umusaraba n’urukundo rutangaje rwahagaragarijwe byabaga bihagije	the sight of the cross and the amazing love shown was enough
mu gitondo cy’umuzuko ubwo intungane zisinziriye zizakanguka	on the morning of resurrection when the righteous sleep
nyirawo akaba yahomba. Ibinyamisogwe n’ibinyampeke 	the owner lost. Legumes and cereals
turifuza kurushaho kwisomera Bibiliya bijyana no kuyitunga 	we want to read more about the Bible in terms of sustenance
gutakaza ubuzimaundi yarakurikiranye	the loss of another life he pursued
ubujiji bwabo n’ubwenge bwe kuba ntacyo bari cyo n’ubuziranenge bwe	their ignorance and his wisdom their vanity and his integrity
Twari dufite kamere imwe gusa:Kamere yategekwaga n’umubiri.	We had only one nature : Nature ruled by the flesh.
kugira ipfunwe no kutihangana ntago ari byiza	shame and impatience are not good
arongora n’ingabo ze zose	he leads with all his army
Niwihutira kuvuga utarumva uzibeshya	If you speak too fast you will be deceived
Gusukwa kwa Mwuka Muziranenge ku munsi wa Pentekote bwari ubutumwa bw’ijuru	The outpouring of the Holy Spirit on the day of Pentecost was a heavenly message
Abakobwa bamuririmbiraga zimwe mu ndirimbo z’abageni	The girls sang some of the wedding songs
Muri uyu mwandiko haravugwamo ko ari ngombwa kwimakaza iki?	What is the purpose of this article?
uruhare ku itegurwa ryayo bitandukanye n’iya mbere.	role of its preparation is different from the previous one.
ubwo nta nkuru mbi wasize.	when you have no bad news left.
kuruta abagore n'abakobwa bariho icyo gihe;	than the women and girls present at the time;
cyangwa urupfu ntibyarebwaga nk’akaga gakomeye 	nor was death considered a serious danger
mu gihugu ni nk’aho mu karere ka Nyaruguru tariki ya cumi Werurwe	in the country it is as if in the Northern Territory on March 10th
n’ubwo atariri ku isi 	even though he is not on the earth
kwitukuza bikomeje kwiyongera muri Afurika	redness is on the rise in Africa
Avuga ukuntu yashimuswe akanafungirwa ahantu hatazwi	He describes how he was abducted and imprisoned in an unknown location
byahaye ingoma nyiginya amateka atari imigani.	it gave the dynasty a history that was not a myth.
mu mwuga runaka uzamurwa mu ntera ihimihije	in a particular profession you will be promoted to a higher level
mu mibereho ye igihe amaze kuba mukuru. 	in his life when he became an adult.
Mu mvugo no mu ngiro bayoboraga abantu kure yo kubaha Imana;	In word and deed they led people away from godliness;
kandi kandi bagatanga ubuhamya bwiza bwerekeye uwo bakundaga kandi bakoreraga.	and also give a good testimony about their loved one and their workmanship.
no kubura ubugingo bw’umuntu wese	and the loss of any human life
ubutumwa. Icyo gice cyandikwa munsi y’umwirondoro w’uwandikiwe	message . That section is written under the author's profile
maze hanyuma bagira ubushake bwo gufata ku butunzi bwabo 	and then they are willing to take their wealth
nk’uko umuhanuzi yabivuze ati ‘Ijuru ni intebe yanjye 	as the prophet said 'Heaven is my throne
Niba utaragera ku ntego yawe  ihe umwanya munini	If you have not yet reached your goal give it some time
Kandi girushaka kwishimisha Cyangwa ave hamwe nubugiraneza ibuye? 	And does he want to please himself Or leave him with the kindness of a stone?
Bahora barakaye bashaririwe nta wishimiye undi. 	They are always angry angry unhappy with the other.
Ibitabo bya Editions Bakame byakunzwe na benshi 	Editions Bakame's books are popular
Ariko ibigeretse kuri ibyo byose mwambare urukundo	But in addition to all this clothe yourselves with love
umugore witwa Lisa ari nawe babana ubu.	a woman named Lisa who lives with them now.
nibwo baretse ubwoba bwo gutinya imana bari baragize igihe bumvaga itanga amategeko	then they gave up the fear of the gods they had when they heard the law
bakababwira kwitadukanya abahutu ukwabo 	and tell them to separate themselves the Hutus themselves
Bibiliya ifasha umuntu gukomera ku cyiza naho ikibi akacyamaganira kure.	The Bible helps one to cling to good and to reject evil.
Intumwa Pawulo yakomeje avuga ati  Natwe turababwira inkuru nziza y’isezerano ryasezeranijwe 	The apostle Paul continued We also tell you the good news of the promised promise.
Nuko bagasezera bagataha hagakurikiraho umunsi w’isaba.	So they said goodbye and came back the next day of the request.
Niba utanyuzwe tuge kureba ikidukiranura umva ko wikuza ngo uranduta	If you are dissatisfied with us come and see for yourself what is right and what is wrong with you.
Pawulo yakomeje gutwaza ajya imbere	Paul continued to carry on
ab’ubutaka n’abandi akabikora uko abyumva ntawe agishije inama.	of the land and others and he does so as he feels no one advises.
Icyo gitondo ni cyo yagombaga kwicwamo 	That morning he had to be killed
Icyo abaturage bo ku Kigeme bavuga ko bazi ku nkuba	What the people of Kigeme say they know about thunder
nibura ngo yerekane nk’aho abasekuru be bashyinguye	at least to appear as if his ancestors were buried
ariko yanze kubemerera ngo ubuzima bwabo butajya mu kaga. 	but he refused to allow them to endanger their lives.
abakoreraga Abazungu ari aba Leta ari n'abanyamadini	those who worked for whites were both state and religious
yo guhora bereka amatorero ibikenewe mu murimo w’Imana 	to always show the church what is needed in the service of God
Kandi mu gituza cyanjye cyaka?	And in my burning chest?
Kandi Ajugunya inshundura hirya no hino	And he throws a net around
ko uri kumwe n’Imana kuko ibi ari ingabo 	that you are with God because this is an army
tariki ya mbere Nyakanga 	on the first of July
Natekereje ko wavuze ko abapolisi batazigera badusanga hano. 	I thought you said that the cops would never find us here.
Biyumvishaga ko idini ishingiye ku ihame nk’iryo ribasaba kwitanga birenze urugero	They understood that religion based on such a principle required extreme self-sacrifice
Ibyo byatumye Imana n'akamaro kayo biyoyoka mu mitima ya benshi	As a result God and His purpose were lost in the hearts of many
Mbe Nyamwezi ko wasibye nta we ubibwiye aho ishyamba ni ryeru? 	Didn't you tell the moon that you missed it and that the forest was white?
Ni iki cyabuza isi guhinduka Sodomo ya kabiri? 	What prevents the world from becoming the second Sodom?
aho hakundwaga amasakoshi manini	where he loved big bags
ahubwo yaje gukora ibyo Se ashaka	but came to do his Father's will
akabona kurabagirana ko mu maso habo	and sees the radiance of their faces
avuga ko yabaye uwa gatatu mu myanya itanu	he says he finished third in the top five
ibitekerezo nkinzoka nini Byinjiye mumaguru yanjye bikomeretsa umunota wanjye.	thoughts like a big snake It entered my legs hurting my minute.
cyabyukije urwikekwe n’urwango bya rubanda.	it aroused the prejudice and hatred of the people.
ubwo yakuraga mu bugimbi bwe	when he grew up in his youth
uburozi buri muri iki kinyobwa kidasindisha.	the poison in this non-alcoholic beverage.
Kubw’imbaraga ya Mwuka Muziranenge 	By the power of the Holy Spirit
Ndetse ngo imisozi y'i Rwanda	Even the mountains of Rwanda
Uyu mukobwa yari igikoresho gikomeye cya Satani 	This girl was a great tool of Satan
cyangwa ku kugubwa neza no kugaragaza isura nziza. 	or on aesthetics and appearance.
mu buryo batwaramo urukundo rwabo	in the way they carry their love
Yego ushobora kugerageza bikanga	Yes you can try it out
Nubwo atari umuvandimwe wamaraso	Although not a blood brother
kuko afite ubushobozi budasanzwe	because he has extraordinary abilities
Yatangajwe no kugaragara kwa muganga	He was shocked by the doctor's appearance
ibasaba ko bakwijyanira batiriwe batanga inkwano	urges them to take it without giving a guarantee
Babajije icyabaha icyizere cy'uko batazategereza imyaka ijana n'imisago.	They asked what gave them the hope that they would not wait for a hundred years.
nyamara ntibashoboraga kwicisha bugufi kugira ngo bemere Imana n’inama y’agakiza.	yet they could not humble themselves to accept God and the counsel of salvation.
Ubwo bose batera hejuru bati Koko Rusenge aturusha ubugabo!	When they all shouted that Koko Rusenge is more masculine than we are! 
Garagaza uturemajambo tw’izi nshinga ziciyeho akarongo	Highlight the terminology of these dashed verbs
Ngo yategetswe gusiba indirimbo 'Igisobanuro cy'urupfu'	He was ordered to delete the song 'The Meaning of Death'.
Nkibintu byawe kubantu boe bahari bahagaze	Like your belongings to all the people standing there
bashyira Data wo mu ijuru amasengesho y’abantu bakeneye gufashwa n’abababaye 	they make prayers to the Father in heaven for those who need help
Ingurube zikomeyeingunguru nyinshi	Large pigs
abe ari ko n’ishimwe rya benshi rirushaho gusaga ngo Imana ihimbazwe.	be more than the praise of God. 
uwo ibimenyetso n’ibitangaza byagombaga gukorwa kubw’imbaraga ze	to whom miracles and wonders were to be performed by his own power
byaragenze mu bihe byamubanjirije. Uwo mugambi yawushyize mu bikorwa 	it happened in the days before him. The plan was implemented
Mbese ko uzindukiye hano wikoreye n’ibikapu aho ni amahoro!	What a wonderful way to screw people over and get their day started!
akiri umusore hari igihe bigira ingaruka mu rugo.	when he is young he sometimes has an impact on the home.
Noneho umuhungu wa jado yategetse 	Now Jado's son has ruled
gatangira karirimba kagira kati	it begins to sing now
Mu bayobozi b’izi nzego zose higanjemo abagore 	Among the leaders of all these sectors are women
yari afite ku banyamahanga maze asangira n’abanyamahanga bahindutse.	he had for the foreigners and shared with the converted foreigners.
aho bacakiranye na Orlando	where they still host Orlando
uburyo ibitekerezo  bihuza  kuba indahyikirwa	the way ideas fit in the inaccessibility
no kuwuhesha agaciro. Ni amatorero asusurutsa abitabira ibitaramo 	and value it. It is a church that warms the audience
Mubice byaka urumuri rwiza cyane	In the brightest parts of the light
ni ukuvuga hafi buri kwezi	that is almost every month
Uyu Binego bya Kajumba yakomeje kwibera aho iwabo	Kajumba's Binego continued to live in his hometown
